PixelNo,Wavelength,CCD_1,CCD_2,CCD_3,Calib_1,Calib_2,Calib_3,DarkSub_1,DarkSub_2,DarkSub_3,%T/R_1,%T/R_2,%T/R_3,Ref,Dark,Absorb_1,Absorb_2,Absorb_3,AbsIrrad_1,AbsIrrad_2,AbsIrrad_3
1961,6.69E+02,2.02E+03,0.00E+00,0.00E+00,2.02E+03,0.00E+00,0.00E+00,2.02E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E-01,0.00E+00,0.00E+00
1962,6.69E+02,1.91E+03,0.00E+00,0.00E+00,1.91E+03,0.00E+00,0.00E+00,1.91E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.38E-01,0.00E+00,0.00E+00
1963,6.69E+02,1.98E+03,0.00E+00,0.00E+00,1.98E+03,0.00E+00,0.00E+00,1.98E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.52E-01,0.00E+00,0.00E+00
1964,6.69E+02,1.86E+03,0.00E+00,0.00E+00,1.86E+03,0.00E+00,0.00E+00,1.86E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.23E-01,0.00E+00,0.00E+00
1965,6.68E+02,1.94E+03,0.00E+00,0.00E+00,1.94E+03,0.00E+00,0.00E+00,1.94E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.41E-01,0.00E+00,0.00E+00
1966,6.68E+02,1.93E+03,0.00E+00,0.00E+00,1.93E+03,0.00E+00,0.00E+00,1.93E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.40E-01,0.00E+00,0.00E+00
1967,6.68E+02,1.92E+03,0.00E+00,0.00E+00,1.92E+03,0.00E+00,0.00E+00,1.92E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.36E-01,0.00E+00,0.00E+00
1968,6.68E+02,1.94E+03,0.00E+00,0.00E+00,1.94E+03,0.00E+00,0.00E+00,1.94E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.41E-01,0.00E+00,0.00E+00
1969,6.67E+02,1.94E+03,0.00E+00,0.00E+00,1.94E+03,0.00E+00,0.00E+00,1.94E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.42E-01,0.00E+00,0.00E+00
1970,6.67E+02,1.87E+03,0.00E+00,0.00E+00,1.87E+03,0.00E+00,0.00E+00,1.87E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.24E-01,0.00E+00,0.00E+00
1971,6.67E+02,1.91E+03,0.00E+00,0.00E+00,1.91E+03,0.00E+00,0.00E+00,1.91E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.33E-01,0.00E+00,0.00E+00
1972,6.66E+02,1.95E+03,0.00E+00,0.00E+00,1.95E+03,0.00E+00,0.00E+00,1.95E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.43E-01,0.00E+00,0.00E+00
1973,6.66E+02,1.89E+03,0.00E+00,0.00E+00,1.89E+03,0.00E+00,0.00E+00,1.89E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.28E-01,0.00E+00,0.00E+00
1974,6.66E+02,1.82E+03,0.00E+00,0.00E+00,1.82E+03,0.00E+00,0.00E+00,1.82E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.12E-01,0.00E+00,0.00E+00
1975,6.66E+02,1.92E+03,0.00E+00,0.00E+00,1.92E+03,0.00E+00,0.00E+00,1.92E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.35E-01,0.00E+00,0.00E+00
1976,6.65E+02,1.98E+03,0.00E+00,0.00E+00,1.98E+03,0.00E+00,0.00E+00,1.98E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.48E-01,0.00E+00,0.00E+00
1977,6.65E+02,1.91E+03,0.00E+00,0.00E+00,1.91E+03,0.00E+00,0.00E+00,1.91E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.32E-01,0.00E+00,0.00E+00
1978,6.65E+02,1.89E+03,0.00E+00,0.00E+00,1.89E+03,0.00E+00,0.00E+00,1.89E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.27E-01,0.00E+00,0.00E+00
1979,6.65E+02,1.93E+03,0.00E+00,0.00E+00,1.93E+03,0.00E+00,0.00E+00,1.93E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.36E-01,0.00E+00,0.00E+00
1980,6.64E+02,1.94E+03,0.00E+00,0.00E+00,1.94E+03,0.00E+00,0.00E+00,1.94E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.37E-01,0.00E+00,0.00E+00
1981,6.64E+02,1.90E+03,0.00E+00,0.00E+00,1.90E+03,0.00E+00,0.00E+00,1.90E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.29E-01,0.00E+00,0.00E+00
1982,6.64E+02,1.96E+03,0.00E+00,0.00E+00,1.96E+03,0.00E+00,0.00E+00,1.96E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.44E-01,0.00E+00,0.00E+00
1983,6.64E+02,1.89E+03,0.00E+00,0.00E+00,1.89E+03,0.00E+00,0.00E+00,1.89E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.28E-01,0.00E+00,0.00E+00
1984,6.63E+02,1.80E+03,0.00E+00,0.00E+00,1.80E+03,0.00E+00,0.00E+00,1.80E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.07E-01,0.00E+00,0.00E+00
1985,6.63E+02,1.77E+03,0.00E+00,0.00E+00,1.77E+03,0.00E+00,0.00E+00,1.77E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.98E-01,0.00E+00,0.00E+00
1986,6.63E+02,1.82E+03,0.00E+00,0.00E+00,1.82E+03,0.00E+00,0.00E+00,1.82E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.08E-01,0.00E+00,0.00E+00
1987,6.63E+02,1.81E+03,0.00E+00,0.00E+00,1.81E+03,0.00E+00,0.00E+00,1.81E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.06E-01,0.00E+00,0.00E+00
1988,6.62E+02,1.91E+03,0.00E+00,0.00E+00,1.91E+03,0.00E+00,0.00E+00,1.91E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.29E-01,0.00E+00,0.00E+00
1989,6.62E+02,1.93E+03,0.00E+00,0.00E+00,1.93E+03,0.00E+00,0.00E+00,1.93E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.36E-01,0.00E+00,0.00E+00
1990,6.62E+02,1.90E+03,0.00E+00,0.00E+00,1.90E+03,0.00E+00,0.00E+00,1.90E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.27E-01,0.00E+00,0.00E+00
1991,6.62E+02,1.91E+03,0.00E+00,0.00E+00,1.91E+03,0.00E+00,0.00E+00,1.91E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.28E-01,0.00E+00,0.00E+00
1992,6.61E+02,1.92E+03,0.00E+00,0.00E+00,1.92E+03,0.00E+00,0.00E+00,1.92E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.29E-01,0.00E+00,0.00E+00
1993,6.61E+02,1.81E+03,0.00E+00,0.00E+00,1.81E+03,0.00E+00,0.00E+00,1.81E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.03E-01,0.00E+00,0.00E+00
1994,6.61E+02,1.95E+03,0.00E+00,0.00E+00,1.95E+03,0.00E+00,0.00E+00,1.95E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.36E-01,0.00E+00,0.00E+00
1995,6.61E+02,1.84E+03,0.00E+00,0.00E+00,1.84E+03,0.00E+00,0.00E+00,1.84E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.10E-01,0.00E+00,0.00E+00
1996,6.60E+02,1.90E+03,0.00E+00,0.00E+00,1.90E+03,0.00E+00,0.00E+00,1.90E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.25E-01,0.00E+00,0.00E+00
1997,6.60E+02,1.95E+03,0.00E+00,0.00E+00,1.95E+03,0.00E+00,0.00E+00,1.95E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.33E-01,0.00E+00,0.00E+00
1998,6.60E+02,1.97E+03,0.00E+00,0.00E+00,1.97E+03,0.00E+00,0.00E+00,1.97E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.37E-01,0.00E+00,0.00E+00
1999,6.59E+02,1.96E+03,0.00E+00,0.00E+00,1.96E+03,0.00E+00,0.00E+00,1.96E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.35E-01,0.00E+00,0.00E+00
2000,6.59E+02,1.94E+03,0.00E+00,0.00E+00,1.94E+03,0.00E+00,0.00E+00,1.94E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.29E-01,0.00E+00,0.00E+00
2001,6.59E+02,1.93E+03,0.00E+00,0.00E+00,1.93E+03,0.00E+00,0.00E+00,1.93E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.29E-01,0.00E+00,0.00E+00
2002,6.59E+02,1.94E+03,0.00E+00,0.00E+00,1.94E+03,0.00E+00,0.00E+00,1.94E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.26E-01,0.00E+00,0.00E+00
2003,6.58E+02,1.96E+03,0.00E+00,0.00E+00,1.96E+03,0.00E+00,0.00E+00,1.96E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.31E-01,0.00E+00,0.00E+00
2004,6.58E+02,1.95E+03,0.00E+00,0.00E+00,1.95E+03,0.00E+00,0.00E+00,1.95E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.27E-01,0.00E+00,0.00E+00
2005,6.58E+02,1.93E+03,0.00E+00,0.00E+00,1.93E+03,0.00E+00,0.00E+00,1.93E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.24E-01,0.00E+00,0.00E+00
2006,6.58E+02,1.94E+03,0.00E+00,0.00E+00,1.94E+03,0.00E+00,0.00E+00,1.94E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.26E-01,0.00E+00,0.00E+00
2007,6.57E+02,2.00E+03,0.00E+00,0.00E+00,2.00E+03,0.00E+00,0.00E+00,2.00E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.36E-01,0.00E+00,0.00E+00
2008,6.57E+02,1.96E+03,0.00E+00,0.00E+00,1.96E+03,0.00E+00,0.00E+00,1.96E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.26E-01,0.00E+00,0.00E+00
2009,6.57E+02,1.92E+03,0.00E+00,0.00E+00,1.92E+03,0.00E+00,0.00E+00,1.92E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.18E-01,0.00E+00,0.00E+00
2010,6.57E+02,1.85E+03,0.00E+00,0.00E+00,1.85E+03,0.00E+00,0.00E+00,1.85E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.01E-01,0.00E+00,0.00E+00
2011,6.56E+02,1.81E+03,0.00E+00,0.00E+00,1.81E+03,0.00E+00,0.00E+00,1.81E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.91E-01,0.00E+00,0.00E+00
2012,6.56E+02,1.79E+03,0.00E+00,0.00E+00,1.79E+03,0.00E+00,0.00E+00,1.79E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.88E-01,0.00E+00,0.00E+00
2013,6.56E+02,1.93E+03,0.00E+00,0.00E+00,1.93E+03,0.00E+00,0.00E+00,1.93E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.16E-01,0.00E+00,0.00E+00
2014,6.56E+02,1.82E+03,0.00E+00,0.00E+00,1.82E+03,0.00E+00,0.00E+00,1.82E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.92E-01,0.00E+00,0.00E+00
2015,6.55E+02,1.91E+03,0.00E+00,0.00E+00,1.91E+03,0.00E+00,0.00E+00,1.91E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.12E-01,0.00E+00,0.00E+00
2016,6.55E+02,1.92E+03,0.00E+00,0.00E+00,1.92E+03,0.00E+00,0.00E+00,1.92E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.13E-01,0.00E+00,0.00E+00
2017,6.55E+02,1.86E+03,0.00E+00,0.00E+00,1.86E+03,0.00E+00,0.00E+00,1.86E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.99E-01,0.00E+00,0.00E+00
2018,6.55E+02,1.91E+03,0.00E+00,0.00E+00,1.91E+03,0.00E+00,0.00E+00,1.91E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.12E-01,0.00E+00,0.00E+00
2019,6.54E+02,1.97E+03,0.00E+00,0.00E+00,1.97E+03,0.00E+00,0.00E+00,1.97E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.21E-01,0.00E+00,0.00E+00
2020,6.54E+02,1.94E+03,0.00E+00,0.00E+00,1.94E+03,0.00E+00,0.00E+00,1.94E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.14E-01,0.00E+00,0.00E+00
2021,6.54E+02,1.90E+03,0.00E+00,0.00E+00,1.90E+03,0.00E+00,0.00E+00,1.90E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.04E-01,0.00E+00,0.00E+00
2022,6.54E+02,1.86E+03,0.00E+00,0.00E+00,1.86E+03,0.00E+00,0.00E+00,1.86E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.95E-01,0.00E+00,0.00E+00
2023,6.53E+02,1.94E+03,0.00E+00,0.00E+00,1.94E+03,0.00E+00,0.00E+00,1.94E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.11E-01,0.00E+00,0.00E+00
2024,6.53E+02,1.93E+03,0.00E+00,0.00E+00,1.93E+03,0.00E+00,0.00E+00,1.93E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.09E-01,0.00E+00,0.00E+00
2025,6.53E+02,1.95E+03,0.00E+00,0.00E+00,1.95E+03,0.00E+00,0.00E+00,1.95E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.13E-01,0.00E+00,0.00E+00
2026,6.53E+02,1.86E+03,0.00E+00,0.00E+00,1.86E+03,0.00E+00,0.00E+00,1.86E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.96E-01,0.00E+00,0.00E+00
2027,6.52E+02,1.96E+03,0.00E+00,0.00E+00,1.96E+03,0.00E+00,0.00E+00,1.96E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.15E-01,0.00E+00,0.00E+00
2028,6.52E+02,1.89E+03,0.00E+00,0.00E+00,1.89E+03,0.00E+00,0.00E+00,1.89E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.99E-01,0.00E+00,0.00E+00
2029,6.52E+02,1.92E+03,0.00E+00,0.00E+00,1.92E+03,0.00E+00,0.00E+00,1.92E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.05E-01,0.00E+00,0.00E+00
2030,6.51E+02,2.07E+03,0.00E+00,0.00E+00,2.07E+03,0.00E+00,0.00E+00,2.07E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.34E-01,0.00E+00,0.00E+00
2031,6.51E+02,2.06E+03,0.00E+00,0.00E+00,2.06E+03,0.00E+00,0.00E+00,2.06E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.31E-01,0.00E+00,0.00E+00
2032,6.51E+02,1.87E+03,0.00E+00,0.00E+00,1.87E+03,0.00E+00,0.00E+00,1.87E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.93E-01,0.00E+00,0.00E+00
2033,6.51E+02,1.92E+03,0.00E+00,0.00E+00,1.92E+03,0.00E+00,0.00E+00,1.92E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.02E-01,0.00E+00,0.00E+00
2034,6.50E+02,1.92E+03,0.00E+00,0.00E+00,1.92E+03,0.00E+00,0.00E+00,1.92E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.03E-01,0.00E+00,0.00E+00
2035,6.50E+02,1.94E+03,0.00E+00,0.00E+00,1.94E+03,0.00E+00,0.00E+00,1.94E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.07E-01,0.00E+00,0.00E+00
2036,6.50E+02,1.87E+03,0.00E+00,0.00E+00,1.87E+03,0.00E+00,0.00E+00,1.87E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.89E-01,0.00E+00,0.00E+00
2037,6.50E+02,1.99E+03,0.00E+00,0.00E+00,1.99E+03,0.00E+00,0.00E+00,1.99E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.15E-01,0.00E+00,0.00E+00
2038,6.49E+02,1.92E+03,0.00E+00,0.00E+00,1.92E+03,0.00E+00,0.00E+00,1.92E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E-01,0.00E+00,0.00E+00
2039,6.49E+02,1.97E+03,0.00E+00,0.00E+00,1.97E+03,0.00E+00,0.00E+00,1.97E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.08E-01,0.00E+00,0.00E+00
2040,6.49E+02,1.89E+03,0.00E+00,0.00E+00,1.89E+03,0.00E+00,0.00E+00,1.89E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.93E-01,0.00E+00,0.00E+00
2041,6.49E+02,1.99E+03,0.00E+00,0.00E+00,1.99E+03,0.00E+00,0.00E+00,1.99E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.12E-01,0.00E+00,0.00E+00
2042,6.48E+02,1.90E+03,0.00E+00,0.00E+00,1.90E+03,0.00E+00,0.00E+00,1.90E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.92E-01,0.00E+00,0.00E+00
2043,6.48E+02,1.99E+03,0.00E+00,0.00E+00,1.99E+03,0.00E+00,0.00E+00,1.99E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.10E-01,0.00E+00,0.00E+00
2044,6.48E+02,2.03E+03,0.00E+00,0.00E+00,2.03E+03,0.00E+00,0.00E+00,2.03E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.19E-01,0.00E+00,0.00E+00
2045,6.48E+02,2.07E+03,0.00E+00,0.00E+00,2.07E+03,0.00E+00,0.00E+00,2.07E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.25E-01,0.00E+00,0.00E+00
2046,6.47E+02,2.02E+03,0.00E+00,0.00E+00,2.02E+03,0.00E+00,0.00E+00,2.02E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.16E-01,0.00E+00,0.00E+00
2047,6.47E+02,1.96E+03,0.00E+00,0.00E+00,1.96E+03,0.00E+00,0.00E+00,1.96E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.02E-01,0.00E+00,0.00E+00
2048,6.47E+02,2.03E+03,0.00E+00,0.00E+00,2.03E+03,0.00E+00,0.00E+00,2.03E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.12E-01,0.00E+00,0.00E+00
2049,6.47E+02,2.04E+03,0.00E+00,0.00E+00,2.04E+03,0.00E+00,0.00E+00,2.04E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.18E-01,0.00E+00,0.00E+00
2050,6.46E+02,2.10E+03,0.00E+00,0.00E+00,2.10E+03,0.00E+00,0.00E+00,2.10E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.27E-01,0.00E+00,0.00E+00
2051,6.46E+02,1.88E+03,0.00E+00,0.00E+00,1.88E+03,0.00E+00,0.00E+00,1.88E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.83E-01,0.00E+00,0.00E+00
2052,6.46E+02,2.12E+03,0.00E+00,0.00E+00,2.12E+03,0.00E+00,0.00E+00,2.12E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.32E-01,0.00E+00,0.00E+00
